date,variant_00,variant_01,variant_02,variant_03,variant_04,variant_05,variant_06,variant_07,variant_08,variant_09,variant_10,variant_11,variant_12,variant_13,variant_14,variant_15,variant_16,variant_17,variant_18,variant_19
2022-11-28,0.000463,-0.007192,-0.015174,0.014161,-0.017658,0.007258,-0.009543,-0.008093,-0.002542,0.008314,0.01676,-0.004401,-0.012343,0.003778,0.013036,-0.00501,-0.007681,-0.007471,-0.006749,-0.015915
2022-11-29,-0.004945,0.01592,-0.015071,0.004718,-0.002974,0.0033,0.012804,-0.00079,0.016222,-0.00093,0.016329,-0.011519,0.009477,0.004626,0.006647,-0.014731,0.01205,-0.002981,0.000892,-0.000438
2022-11-30,0.007992,0.004602,-0.007188,-0.001139,-0.003,0.007647,-0.005365,-0.002857,6.4e-05,0.000337,0.006411,0.007816,-0.008684,0.010906,0.006298,-0.001773,-0.0164,0.002334,-0.001628,0.018754
2022-12-01,-0.015128,0.000283,0.002098,0.012344,-0.001256,0.012265,-0.003493,-0.000619,0.019518,-0.016885,-0.00463,-0.02069,0.004097,0.010402,0.012587,-0.004577,-0.012288,-0.00433,-0.014031,-0.004307
2022-12-02,0.014844,-0.006097,-0.00257,-0.00044,0.008171,-0.002713,0.004218,0.001298,0.00053,0.015379,0.015225,-0.00469,-0.006739,-0.006517,-0.016181,0.00252,-0.016049,-0.000597,-0.00052,-0.003085
2022-12-05,-0.005485,0.002929,9e-05,0.004776,0.004027,0.010526,-0.003813,0.000958,-0.015607,0.007481,-0.006911,-0.001546,0.000267,0.023279,-0.001074,0.00199,-0.008711,0.001538,-0.00657,-0.004226
2022-12-06,-0.005623,-0.009195,0.006815,0.013975,-0.020703,0.00597,-0.006025,0.002518,-0.001117,0.007605,0.00519,-0.000713,0.002377,0.011057,0.007116,0.004287,-0.014757,0.00161,-0.001899,0.007011
2022-12-07,-0.002303,-0.002568,-0.015022,0.012402,-0.001886,-0.00185,-0.002826,0.002423,-0.00155,0.000498,0.006076,-0.010928,0.006438,-0.001875,-0.009683,0.002652,-0.010332,-0.008514,0.007409,0.01219
2022-12-08,-0.005662,-0.003024,0.003068,-0.002932,0.004902,-0.005372,-0.005854,-0.004253,0.01396,0.003937,0.005258,0.017056,-0.00717,0.006435,0.004702,-0.02507,0.011556,-0.012627,-0.003153,-0.011879
2022-12-09,0.006074,0.006827,0.002728,-0.009363,-0.006457,0.003218,0.000355,0.003316,-0.003771,0.00038,-0.005213,-0.007626,0.002461,-0.00581,0.01588,0.004417,-0.018258,0.001358,0.006149,0.015907
2022-12-12,-0.003871,0.006718,-0.000781,-0.013394,-0.016014,-0.003284,0.006815,0.005278,0.007723,-0.002956,-0.017778,0.002853,-0.022755,0.005524,0.015017,0.004978,-0.007326,0.000404,0.001697,0.002508
2022-12-13,0.003638,0.001517,0.004307,0.000658,-0.01208,-0.012509,0.0043,0.010896,-0.009342,-0.00239,-0.010581,0.004081,-0.003212,-0.012532,0.000746,-0.003839,-0.001649,0.004778,-0.001401,0.000342
2022-12-14,-0.018044,0.015288,0.009278,0.008636,-0.000853,-0.025333,0.00993,0.003568,0.011928,-0.000635,0.006522,0.005778,-0.000849,0.006053,0.006683,0.007268,-0.018449,-0.0027,-0.000435,0.001836
2022-12-15,0.011657,-0.018772,0.000762,-0.003428,0.00103,0.004378,0.009222,0.007321,-0.018644,-0.000565,9.8e-05,-0.002546,-0.004099,0.008744,-0.012879,0.005242,-0.001551,-0.004342,-0.022865,0.00131
2022-12-16,0.000602,0.013958,0.010446,-0.003991,0.006928,0.019527,-0.023126,-0.001244,0.002808,0.014742,-0.004523,-0.002069,-0.005714,0.005968,0.011782,-0.002946,-0.001657,0.004868,-0.009231,-0.009391
2022-12-19,-0.010427,0.016822,0.001039,0.006111,0.011173,-0.002216,0.001892,-0.001254,-0.014025,0.002577,-0.004378,-0.002041,0.012817,-0.005387,0.022381,0.008731,0.008215,0.011414,-0.014438,-0.004019
2022-12-20,-0.001017,-0.006661,-0.00993,-0.004533,0.008737,0.007242,0.001908,0.002108,0.007705,-0.007607,0.001375,0.00249,0.014127,0.004819,0.010375,0.018157,-0.005172,0.003764,0.015778,-0.018511
2022-12-21,-0.005018,0.020607,0.020368,-0.000831,0.01074,-0.003581,-0.012178,-0.000104,0.001123,0.007588,-0.000347,0.013381,-0.008663,-0.006465,0.002529,-0.003051,-0.003872,0.019794,-0.008503,0.006922
2022-12-22,-0.001902,-0.007688,-0.008563,0.004964,-0.001538,0.012651,0.00214,-0.022001,0.014221,0.010774,0.02753,-0.003076,-0.001513,-0.018367,-0.007122,0.003611,0.000594,-0.003249,0.011436,-0.002052
2022-12-23,-0.001959,0.001547,-0.004424,-0.003104,-0.004848,-0.007649,0.009104,0.007905,-0.01147,0.000587,-0.004995,0.016897,-0.001092,0.003692,0.008405,0.01278,-0.003239,0.000496,-0.007675,0.002326
2022-12-26,0.006502,0.016923,0.002682,-0.001866,-0.015114,-0.000435,0.01363,-0.013727,-0.00435,0.008402,-0.013807,0.007923,0.010526,0.013613,0.005052,0.006091,0.02488,0.012416,0.001941,0.004927
2022-12-27,-0.01015,0.024734,-0.00617,0.002499,0.015386,0.001871,0.016872,-0.007717,0.020008,0.004271,0.008747,-0.003607,0.019046,0.02091,-0.020648,0.007755,0.011695,0.003922,-0.006576,0.005528
2022-12-28,0.006852,-0.012691,0.003456,0.001407,-0.005796,-0.003769,0.002563,0.017754,-0.004057,-0.022287,0.00048,-0.002403,0.01176,-0.005303,0.007436,0.01265,-0.002616,-0.005213,0.01203,-0.00725
2022-12-29,0.001997,-0.011469,-0.018524,0.012326,-0.007299,-0.011103,0.013882,-0.005547,0.004435,0.023441,0.000146,0.008034,-0.017555,-0.008031,0.001535,-0.014556,-0.00371,-0.000603,0.000982,0.007364
2022-12-30,-0.015583,0.004973,0.007301,0.014884,0.009022,0.004811,0.014514,0.003815,-0.012711,0.009848,0.002935,0.009748,0.011933,0.01398,0.006353,-0.007721,-0.003604,0.026298,-0.010496,0.008382
2023-01-02,0.006171,3.1e-05,0.008293,0.009164,0.005345,-0.003978,0.004593,0.005797,0.008584,-0.011583,-0.00247,-0.00369,-0.007379,-0.002421,-0.003739,0.013243,0.004802,0.00769,0.00082,0.006623
2023-01-03,0.006377,0.008959,0.008768,-0.001009,-0.015466,0.004373,0.005375,-0.015101,0.005655,-0.004058,0.000236,-0.004152,-0.001184,0.007723,0.017,0.007546,-0.001415,-0.028687,-0.00345,-0.003737
2023-01-04,-0.003242,-0.011048,-0.008144,0.010967,0.007756,-0.000639,0.008153,-0.004152,0.014604,-0.006446,-0.003477,0.006924,-0.003711,-0.000453,-0.008671,0.012374,-0.002558,-0.000229,-0.012456,0.011467
2023-01-05,-0.015244,0.019222,0.001689,-0.024037,0.00441,-0.019817,0.009169,0.016438,-0.010386,-0.008271,0.000789,0.00723,0.008267,-0.009785,-0.00691,-0.023091,-0.009335,-0.004299,0.004384,0.007795
2023-01-06,0.006073,-0.004227,-0.009228,-0.006117,-0.004532,0.010445,0.006713,0.015918,0.009158,-0.008549,-0.010675,0.005054,-0.002416,0.017368,0.002188,0.008999,0.003743,-0.008891,-0.005399,0.002854
2023-01-09,-0.021735,-0.013197,0.01432,0.004393,-0.019387,0.010894,-0.028064,0.015274,0.016723,0.016691,0.007846,0.007049,-0.008918,0.006257,-0.006947,-0.00392,-0.014677,0.015495,-0.003382,-0.019934
2023-01-10,-0.007846,-0.008089,-0.000139,0.002431,-0.012071,0.012458,0.007169,-0.006972,-0.003049,0.004596,0.004691,-0.003118,-0.002704,-0.019443,0.001894,-0.018686,0.009277,-0.003435,-0.006018,0.018053
2023-01-11,-0.020927,-0.010195,0.006894,0.005083,0.008904,0.004561,0.006744,-0.009091,-0.016384,-0.017337,-3e-05,-0.000963,0.014608,-0.007962,-0.010668,0.012219,-0.010837,0.001406,-0.010865,-0.008675
2023-01-12,0.01577,-0.018666,-0.000134,0.008274,-0.014723,-0.006608,-0.004723,-0.010869,-0.009188,0.016196,-0.008253,0.001448,-0.003113,0.004902,-0.002001,-0.016981,0.000649,0.003031,-0.015384,-0.004621
2023-01-13,0.013365,0.01464,7.9e-05,-0.004994,0.01547,-0.018259,-0.022195,0.001878,-0.024178,0.002743,0.005301,0.006491,-0.008214,0.019518,-0.003378,-0.01958,0.008555,0.001268,-0.013161,0.008209
2023-01-16,0.01176,-0.008668,-0.001571,-0.017174,-0.003953,-0.002297,0.00684,0.002253,-0.00052,-0.000249,-0.009725,0.012848,0.00769,-0.022136,0.004887,0.000427,-0.015769,0.012615,0.014289,-0.013
2023-01-17,-0.023085,0.018225,-0.005375,0.003677,-0.015362,0.011014,0.009736,-0.004691,0.011993,-0.005304,-0.006701,-0.000786,0.000325,0.006107,-7e-05,-0.004111,-0.003772,0.017767,0.000984,-0.003084
2023-01-18,-0.014346,-0.012872,0.010362,0.011962,-0.001978,0.002512,0.002506,-0.005793,0.005909,0.005747,0.01882,0.000498,0.004303,0.014902,-0.0019,0.011455,-0.011757,0.007664,0.002697,0.013537
2023-01-19,-0.015917,-0.001436,0.001876,0.019119,0.003195,0.001343,-0.017433,0.011785,-0.007024,-0.002431,0.012253,-0.002753,0.012982,0.002577,0.011343,-0.000859,0.024277,-0.015059,0.004945,-0.003524
2023-01-20,0.010441,0.007419,-0.002786,0.000615,0.012161,0.006754,-0.002196,0.003061,-0.002996,0.021891,0.012041,-0.017459,-0.002717,-0.004076,0.002182,0.002368,-0.009367,0.000396,0.016668,0.005598
2023-01-23,-0.001655,-0.006408,-0.013044,-0.01714,-0.004637,-0.004023,-0.010949,-0.001665,0.002143,-0.007544,0.004715,-0.002635,0.00145,-0.006447,-0.009157,-0.014196,-0.005668,-0.007684,-0.008084,0.001199
2023-01-24,0.010995,0.00884,-0.01745,-0.001416,0.00089,0.009887,0.000506,-0.000312,0.008159,0.000601,0.008863,-0.004685,0.018186,0.002866,-0.00173,0.006842,-0.013094,-0.006412,0.007153,-0.010792
2023-01-25,0.001046,0.003455,-0.007548,-0.00914,-0.00867,-0.011492,0.012579,0.009251,-0.005409,-0.011758,-0.009484,0.001798,-0.006487,0.018618,-0.029968,-0.014082,-0.007072,0.00471,0.024271,-0.002775
2023-01-26,-0.003082,-0.009864,-0.000447,0.00049,0.004557,-0.014253,-0.007458,0.002704,0.00283,0.008932,0.005355,-0.007566,-0.005398,-0.006418,-0.003834,-0.0089,-0.003419,0.017154,-0.000705,0.001179
2023-01-27,0.018237,0.002596,0.007323,0.004425,-0.000281,-0.011382,-0.009456,0.009285,-0.004719,0.001831,-0.000838,0.000683,-0.004785,0.009389,-0.015286,-0.000175,-0.002169,0.016838,-0.01003,0.008287
2023-01-30,-0.013856,-0.014915,-0.001631,-0.006125,0.011469,0.010598,-0.005393,-0.001911,0.000529,-0.002749,0.015024,-0.002172,-0.002422,0.00927,0.001727,-0.01348,0.020847,0.014887,0.004489,-0.019395
2023-01-31,-0.002079,-0.001813,-0.003286,-0.000365,0.003993,-0.01435,0.024693,0.016802,-0.00248,0.006337,0.007968,0.001582,-0.004647,-0.022109,-0.006361,-0.002161,0.007567,0.011753,-0.00663,0.00564
2023-02-01,-0.006618,0.005112,0.001661,0.002018,0.010966,0.007508,0.015495,-0.002828,0.019727,0.004984,-0.00165,-0.013763,-0.006398,-0.007632,0.002979,0.009211,-0.007823,0.006015,0.01425,-0.008925
2023-02-02,0.009245,-0.022888,0.010732,0.014747,0.009877,-0.014366,0.010155,-0.000407,0.002132,0.004693,-0.003917,0.0083,-0.001825,0.000726,-0.002052,-0.002464,-0.00873,0.012615,0.003835,-7.6e-05
2023-02-03,-0.008592,-0.012287,0.00545,-0.000476,7.2e-05,0.00565,0.001556,0.012727,-0.00855,-0.00039,0.003716,-0.011528,0.020098,-0.005095,-0.009999,-0.004431,-0.024164,0.006068,-0.003092,2.6e-05
2023-02-06,-0.00719,0.011596,-0.002646,-0.010527,0.017123,-0.001536,-0.003706,0.00724,-0.000407,-0.01464,0.017556,0.009702,-0.006336,0.007805,0.007657,-0.004946,-0.000633,0.003828,-0.000875,0.003915
2023-02-07,-0.021971,-0.013215,0.005159,0.008475,-0.009012,0.017035,-0.005691,0.011185,0.015844,0.000129,-0.01175,0.006022,-0.009173,-0.016818,0.000505,0.015685,0.006943,0.004407,0.004419,-0.015591
2023-02-08,-0.018794,-0.003766,0.003537,0.007855,0.012712,-0.008104,-0.009978,-0.01249,-0.011375,-0.002856,0.003372,-0.014439,-0.002902,0.004117,-0.006318,0.002577,-0.002088,0.015672,-0.002729,-0.004698
2023-02-09,-0.009796,-0.000226,-0.005783,-0.001773,0.013345,-0.018963,0.004092,-0.002664,-2e-06,-0.005854,-0.010306,0.001714,0.002638,-0.010114,-0.010369,-0.003648,0.004056,-0.005703,-0.004275,0.006935
2023-02-10,0.010756,-0.002681,-0.004689,-0.020814,0.010778,0.002901,-0.003998,-0.005536,-0.013574,0.019924,0.000945,-0.005171,0.010014,-0.002917,-0.007418,-0.016683,0.013833,0.014381,-0.013888,0.010029
2023-02-13,-0.018528,0.010315,0.020077,-0.005378,0.000372,0.014604,-0.008397,0.02577,0.014812,-0.009504,0.001471,-0.00525,0.006817,-0.006364,0.001087,0.021358,-0.007292,0.012829,-0.015933,0.013847
2023-02-14,-0.003343,-0.004936,-0.006823,-0.001357,0.024067,0.005849,-0.008468,0.005278,-0.011137,0.011025,0.013328,-0.002184,-0.002226,0.009399,-0.01247,0.002331,0.007609,-0.008635,-0.001761,-0.006039
2023-02-15,-0.010581,0.006825,-0.016553,-0.006105,-0.010872,-0.008487,0.007045,0.003139,0.006821,0.016459,0.007134,0.00259,0.017139,0.004803,0.009653,0.013889,0.000982,-0.000595,0.012878,-0.010646
2023-02-16,-0.016008,0.004385,0.002801,0.013605,-0.007992,-0.000508,0.004018,0.004413,-0.006776,0.023011,-0.009552,0.004826,-0.002661,-0.00335,0.006041,-0.01666,-0.004817,0.016623,-0.016234,0.007755
2023-02-17,-0.007743,0.017444,0.005474,0.00143,-0.008825,0.000144,0.004249,0.014297,-0.002345,0.005195,-0.015777,0.005435,0.012255,0.002307,0.001252,-0.005953,0.005312,-0.008178,0.002585,0.008191
2023-02-20,-0.023677,-0.004999,-0.008173,-0.006393,-0.002718,0.010094,0.006579,-0.000708,0.008761,-0.019713,-0.011728,0.00264,0.008239,0.001094,-0.01888,-0.019572,0.017554,0.003621,-0.005931,0.006692
2023-02-21,-0.002102,0.018694,-0.01933,-0.016072,0.001976,-0.008247,-0.000543,-0.000551,-0.014605,-0.007947,-0.019293,-0.006653,0.006016,0.004892,0.001526,-0.007569,0.012028,0.009404,-0.000232,0.002628
2023-02-22,0.001644,0.002605,-0.010212,-0.015486,0.007777,0.026566,-0.011129,0.010215,-0.002127,-0.005816,-0.007866,0.003107,0.001678,0.01892,0.013931,0.009538,0.001325,-0.00604,0.008234,-0.001144
2023-02-23,0.003622,-0.005246,0.000796,0.01954,-0.003679,0.011184,-0.002388,-0.006665,0.011191,0.001691,-0.004092,-0.000988,0.001019,-0.006475,0.007895,-0.000481,-0.004099,-0.006014,0.014195,0.00804
2023-02-24,-0.013431,-0.002127,-0.001368,0.016611,-0.010521,0.001072,0.01066,-0.012121,-0.007853,-0.013061,0.003388,-0.003119,0.014713,0.004466,0.001327,0.00961,0.013292,-0.002375,-0.00824,-0.016922
2023-02-27,-0.002144,-0.003966,-0.001903,0.005568,-0.000436,0.018762,-0.005558,0.00388,0.004223,0.000607,0.004949,0.008582,-0.000568,-0.004525,0.007279,0.003971,-0.006416,0.003002,-0.005138,-0.004777
2023-02-28,-0.004967,-0.007906,-0.008639,-0.008304,0.012209,0.006217,-0.013343,0.002803,-0.003873,-0.011082,0.007008,0.008155,-0.009005,0.001679,0.001869,-0.001177,-0.006656,-0.012435,-0.010592,-0.014244
2023-03-01,-0.018367,-0.011113,-0.013949,-0.016618,0.001103,0.005271,0.000491,-0.022593,-0.005736,-0.003316,-0.007816,-0.0012,0.001885,-0.018923,-0.004035,0.013367,-0.004738,0.014465,-0.000341,-0.000758
2023-03-02,0.003689,0.012501,0.003438,-0.012758,-0.022999,-0.002344,0.004534,0.001311,0.000418,-0.00643,-0.011106,0.013087,0.002933,-0.003756,0.007914,0.005278,0.00732,-0.001314,0.007545,-0.005311
2023-03-03,0.012337,0.011808,-0.010808,-0.005791,0.001003,-0.007205,-0.005144,-0.005158,0.014153,-0.00542,-0.002173,-0.003995,0.004106,-0.003741,-0.02299,0.001882,-0.004342,0.027621,-0.004075,-0.005058
2023-03-06,0.009332,0.015811,0.019015,-0.009663,-0.004064,0.005282,0.007342,0.004966,-0.006347,-0.000999,0.007048,-0.002632,-0.004401,0.001051,0.006125,-0.001336,-0.007741,-0.003087,-0.002117,0.000219
2023-03-07,-0.005374,-0.002215,-0.00478,0.003312,-0.012491,-0.006868,0.007829,-0.02261,0.001408,0.001268,-0.015655,0.000726,-0.021415,0.023644,0.014737,0.014068,-0.004155,0.006775,0.015125,0.005621
2023-03-08,0.009667,0.00971,0.001381,0.002931,0.005748,-0.016381,0.00426,-0.002013,0.01154,-0.004179,-0.001273,-0.003819,0.000456,0.009387,0.009115,-0.00453,0.015269,0.004496,-0.005008,0.004992
2023-03-09,0.001824,-0.019115,-0.004247,0.001512,-0.029755,0.016929,-0.003026,0.010495,0.002024,0.00157,-0.009289,0.005668,-0.001967,-0.000844,-0.006452,-0.005856,0.012573,0.010046,0.006142,-0.000161
2023-03-10,-0.002025,0.014454,-0.007159,0.001798,-0.005086,0.002635,0.015595,-0.011781,0.008392,0.007425,-0.007329,0.007304,0.004947,0.004215,0.000112,0.00055,0.004872,-0.007026,0.008421,-0.007925
2023-03-13,0.021427,-0.005423,0.010365,-0.014649,-0.014126,-0.006894,-0.007024,0.012261,0.002308,-0.022531,0.005649,0.009146,-0.002797,-0.031484,-0.015934,-0.025104,0.000458,-0.008591,-0.008864,0.007372
2023-03-14,-0.002243,0.000674,-0.009445,0.002555,-0.002225,-0.004754,-0.00666,-0.00817,-0.005363,-0.015591,0.013102,0.016023,0.007772,-0.017597,-0.007903,-0.014351,0.010816,0.003673,0.01361,0.003522
2023-03-15,-0.000511,0.000301,0.002411,-0.00634,0.014717,-0.010809,0.015524,0.008325,0.006573,0.002424,0.001634,0.000293,-7.6e-05,-0.007466,0.001725,0.010358,0.007682,0.00169,0.014053,0.026991
2023-03-16,0.001246,0.001301,-0.007845,0.014715,-0.005,-0.009468,-0.003294,-0.008435,0.00745,0.008424,0.004445,-0.001754,-0.011116,-0.008288,0.012016,-0.007631,-0.0175,-0.007266,-0.007421,0.016292
2023-03-17,-0.005038,-0.004455,-0.02132,0.001822,0.007756,-0.002336,0.001314,-0.004827,0.008459,0.027376,-0.001533,0.002518,-0.002108,-0.008919,-0.001025,-0.000127,2.3e-05,-0.003943,0.013582,-0.00757
2023-03-20,0.0052,0.009078,0.001138,0.011017,0.008636,-0.00068,0.00305,-0.00931,-0.022427,0.00282,-0.006897,0.000331,0.002816,0.006707,0.014628,0.000112,-0.010464,0.009455,0.007812,0.012281
2023-03-21,-0.018007,-0.0031,-0.013062,0.008128,0.002703,0.009762,0.005197,-0.000679,0.003035,0.001288,-0.006208,0.002149,-0.008822,0.00398,0.001449,0.00757,-0.010648,-0.009818,0.000644,-0.006525
2023-03-22,-0.008446,0.007794,0.010688,0.01266,-0.009241,-0.002891,-0.000418,-0.013369,-0.002218,0.006813,-0.015857,0.01401,0.012087,0.004245,0.014851,0.006238,0.009928,-0.006215,-0.005997,-0.022726
2023-03-23,0.012933,-0.01933,0.011263,0.001982,-0.005434,-0.005989,-0.0033,-0.014823,0.004293,0.029333,-0.009342,-0.005365,-0.000781,-0.023807,0.015707,-0.014609,-0.00148,0.003611,0.007796,-0.001983
2023-03-24,-0.002558,0.006232,-0.004671,0.002115,-2.8e-05,0.003703,0.016346,0.009357,0.001819,-0.001929,0.001362,-0.014273,-0.003417,-0.0258,-0.008152,-0.018062,-0.001125,-0.010903,0.002592,0.005472
2023-03-27,0.003719,-0.019031,0.012344,0.004312,0.017854,0.013157,-0.021435,-0.001801,0.006903,0.000269,0.016474,0.018789,0.00201,-0.012793,0.001753,-0.00353,-0.00583,0.024107,-0.020436,-0.001571
2023-03-28,-0.003457,0.003623,0.002805,0.013319,0.00496,0.009526,-0.001406,-0.022188,0.023328,-0.007405,0.006561,0.004703,0.00256,0.004805,0.005491,0.007768,-0.001918,0.002622,-0.000145,-0.011173
2023-03-29,-0.010795,-0.002164,-0.000323,-0.003516,0.006446,0.001247,0.016011,0.00428,-0.013304,0.012842,-0.004369,0.005845,0.001821,-0.006898,0.020081,-0.006635,-0.010755,0.011072,0.004654,-0.014808
2023-03-30,0.013882,-0.013526,-0.016282,0.004901,0.014929,0.013491,-0.000599,0.000151,0.002137,0.007474,0.008324,0.011191,-0.011613,-0.008429,-0.00286,-0.008361,0.017939,-0.012733,-0.000724,-0.003227
2023-03-31,-0.001993,-0.029638,0.004975,0.00463,-0.010803,-0.010391,-0.007661,0.015494,0.008228,-0.009556,-0.005657,0.015424,0.005241,-0.026887,-0.017301,-0.01047,-0.007044,0.013027,-0.017303,0.018445
2023-04-03,0.010106,-0.007055,0.005434,-0.014577,0.001122,0.008638,0.011806,-0.009231,0.010689,-0.003696,0.004489,-0.014862,-0.008997,-0.00745,0.015248,-0.00701,0.000651,-0.002789,-0.000929,-0.000527
2023-04-04,0.001921,0.020239,0.005371,-0.002306,-0.006015,-0.013415,-0.006701,0.005436,-0.018342,0.004034,0.001035,-0.004696,-0.005572,-0.004595,0.003988,-0.002504,-0.001394,0.006835,-0.002242,-0.016148
2023-04-05,0.004584,-0.002667,0.015949,0.010653,0.001343,-0.011136,0.000113,0.004361,0.012858,0.006266,0.022071,0.015993,0.003936,-0.00073,-0.002007,0.000984,-0.00462,0.026506,-0.011876,-0.004022
2023-04-06,-0.000164,-0.004072,0.008445,-0.007883,7.2e-05,0.000984,0.013173,-0.008876,-0.006262,-0.019093,-0.008369,0.017168,-0.007413,0.002014,-0.008582,0.002707,-0.012266,-0.006839,0.003591,-0.005353
2023-04-07,-0.004036,0.014864,0.005417,-0.001406,0.000198,-0.014053,0.004059,-0.014885,-0.003905,0.012023,0.003702,-0.002847,0.002288,-0.001768,0.003637,-0.003575,0.001825,0.002065,0.022866,0.016581
2023-04-10,-0.010087,-0.011125,0.008785,0.033932,0.015013,0.018469,-0.015251,0.004617,0.008673,0.017513,-0.011664,0.003129,-0.008069,0.01245,0.009977,-0.004947,0.000622,0.002852,0.001627,0.00835
2023-04-11,0.001398,-0.000907,0.003173,-0.023355,-0.001973,0.003602,0.022615,-0.003785,0.017012,-0.000483,-0.007348,0.00136,0.003335,0.03027,0.011727,0.011321,-0.027683,-0.00925,0.009894,0.002099
2023-04-12,-0.014501,0.004669,-0.0131,0.011972,0.014032,0.004091,-0.008101,-0.008325,-0.017706,-0.009891,-0.006949,0.012623,0.00492,-0.002391,0.004308,0.003704,-0.004691,-0.017544,0.002171,-0.021582
2023-04-13,-0.012958,-0.016372,6.4e-05,-0.00085,0.007294,0.010286,-0.01338,-0.00064,-0.004568,-0.008087,0.005471,0.004121,0.006103,0.002139,0.00529,-0.009787,0.003232,0.005934,0.007893,0.008319
2023-04-14,0.009672,0.012002,0.013278,-0.010604,-0.001192,-0.000246,-0.004747,0.014317,0.004728,0.008093,0.016705,0.007398,-0.012357,-0.003938,-0.006449,-0.006433,-0.008503,-0.011588,-0.003347,-0.020233
2023-04-17,-0.010451,0.009344,-0.010244,0.006193,-0.003777,-0.008415,0.003975,-0.009502,-0.017459,0.013004,-0.000216,0.002869,0.016589,0.00314,-0.004312,-0.021913,-0.008055,-0.023097,-0.009482,-0.000473
2023-04-18,-0.002958,-0.003538,-0.011149,-0.006595,0.003009,-0.016648,-0.00661,-0.001904,-0.008582,-0.008328,0.008231,-0.007897,-0.006055,0.008079,0.008584,-0.004704,-0.00939,-0.006104,-0.001926,0.000921
2023-04-19,0.010492,-0.007481,-0.014944,0.008828,0.010141,-0.001794,0.003034,0.001015,-5.3e-05,0.010746,0.002947,0.000203,-0.011173,-0.001323,0.005393,-0.006078,-0.006048,-0.006846,-0.00128,-0.023827
2023-04-20,-0.001661,0.003939,-0.013616,0.011518,-0.002816,0.02295,0.023124,-0.008491,0.00197,0.014092,-0.006488,0.000622,0.002312,-0.012362,0.000208,-0.000308,0.008887,0.011619,0.008048,-0.004172
2023-04-21,-0.012211,-4.9e-05,-0.002519,0.013009,-0.001215,0.015045,0.008915,0.009232,0.000712,-0.016513,0.003688,0.006214,-0.003736,0.003984,0.011942,-0.005832,-0.00957,0.004685,0.007992,-0.006243
2023-04-24,0.02537,-0.013209,-0.007051,0.000451,0.005704,-0.014754,0.015653,-0.001207,0.002623,0.008824,0.005012,0.013463,0.009413,-0.016773,-0.012481,-0.006,-0.000889,0.00501,-0.012977,0.010206
2023-04-25,0.010538,0.007487,-0.013394,-0.000557,-0.011103,-0.012564,0.008545,-0.004943,0.015877,0.003172,-0.0046,0.004877,-0.011299,-0.006151,-0.00524,0.002371,-0.012429,-0.00078,0.008774,0.004792
2023-04-26,0.002451,-0.006872,-0.002958,0.000863,0.005284,0.013829,-0.005327,-0.013532,-0.024332,0.009956,0.008094,-0.001395,0.00354,0.012694,0.008713,-0.013301,-0.009448,-0.020543,0.000999,0.003634
2023-04-27,-0.010929,-0.005286,0.001265,0.006629,0.002067,-0.006409,0.000759,0.012983,-0.001513,-0.001817,0.022123,0.006085,-0.004031,-0.002392,0.008844,0.022019,-0.015806,0.007316,-0.000562,-0.007615
2023-04-28,0.015517,-0.018248,-0.007739,0.014427,-0.004998,0.006769,0.006413,-0.011009,-0.009123,-0.00711,0.003539,0.002105,0.002654,0.006989,-0.003156,-0.01973,-0.006879,0.000361,-0.013392,0.003731
2023-05-01,-0.000917,0.001022,0.004984,-0.000182,0.013223,0.02145,0.002056,0.00583,-0.019935,0.002243,0.001519,0.007678,-0.006236,-0.005599,0.006441,-0.006606,-0.004819,0.004988,0.006786,-0.000323
2023-05-02,0.003557,-0.017636,-0.003477,-0.02015,-0.004806,-0.007565,-0.011816,-0.002376,0.002709,-0.003677,-0.00613,-0.018372,-0.018231,-0.01089,-0.005877,0.006313,0.000106,0.000243,-0.003692,0.000815
2023-05-03,-0.020536,0.007973,0.001996,-0.013568,-0.015903,-0.016092,0.005984,-0.00764,-0.000152,-0.019673,0.001148,-0.00292,-0.006908,-0.005778,0.00222,0.004137,-0.010167,-0.022127,0.019371,-0.011442
2023-05-04,-0.0029,0.002017,0.000683,0.004849,0.011454,-0.001232,-0.004869,0.01363,0.022848,0.005558,0.000393,-0.007918,0.009851,-0.008054,0.01481,0.007805,0.001373,0.009913,-0.004049,-0.011487
2023-05-05,-0.004333,0.006292,0.000958,-0.000901,0.001806,-0.012938,-0.006656,0.010228,-0.001699,0.011507,0.00048,0.000673,0.002312,-9.9e-05,0.004377,0.00509,-0.001107,-0.011956,0.015179,0.0004
2023-05-08,-0.003276,-0.020977,0.001125,-0.005413,0.010032,0.011564,-0.002683,0.012788,0.000308,0.033827,0.001631,-0.003629,0.01482,-0.010178,-0.00562,-0.001544,0.010578,0.00544,0.006982,-0.011323
2023-05-09,-0.008323,0.009546,0.003431,-0.001584,0.005757,0.002599,0.009297,-0.001988,-0.003151,0.004801,0.002184,-0.006624,-0.005338,0.00135,0.009172,0.007156,-0.002803,-0.014155,0.012752,-0.007921
2023-05-10,0.00551,0.003306,0.004216,-0.003588,0.000854,0.011242,0.019522,-0.024757,-0.003895,0.00681,0.009233,-0.004292,0.003093,-0.013194,0.005628,-0.006548,0.013273,-0.008126,0.014866,-0.00244
